ID,이름,유형,요구레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과 설명줄 개수,특수값01,특수값02,특수값03,특수값04,특수값05,특수값06,특수값07,특수값08,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값
10,Druid,학파,0 ,<color=#EBEBEB>,"〔Cyclone Lv +1〕 @ Every time the character gains [5] levels, Cyclone Damage 〈3%〉 is 『added』",<color=#32FFE1>,Cyclone Lv +1,<color=#6EDCFF>,Decrease Cyclone Cooldown by 20%,<color=#6EDCFF>,Increase the number of Cyclones by 1,<color=#FF76DE>,Increase Cyclone Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-12 ,1 ,1 ,0 ,1 ,0 ,-12 ,1 ,406 ,20 ,393 ,1 ,391 ,20 ,1 ,0 ,1 ,0 
11,Pyromancer,학파,0 ,<color=#EBEBEB>,"〔Fireball Lv +1〕 @ Every time the character gains [5] levels, Fireball Damage 〈3%〉 is 『added』",<color=#32FFE1>,Fireball Lv +1,<color=#6EDCFF>,Decrease Fireball Cooldown by 20%,<color=#6EDCFF>,Increase the number of Fireballs by 1,<color=#FF76DE>,Increase Fireball Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,1 ,0 ,1 ,0 ,-2 ,1 ,194 ,20 ,184 ,1 ,181 ,20 ,1 ,0 ,1 ,0 
12,Sorcerer,학파,0 ,<color=#EBEBEB>,"〔Electric Shock Lv +1〕 @ Every time the character gains [5] levels, Electric Shock Damage 〈3%〉 is 『added』",<color=#32FFE1>,Electric Shock Lv +1,<color=#6EDCFF>,Decrease Electric Shock Cooldown by 20%,<color=#6EDCFF>,Increase the number of Electric Shocks by 35%,<color=#FF76DE>,Increase Electric Shock Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-13 ,1 ,1 ,0 ,1 ,0 ,-13 ,1 ,431 ,20 ,426 ,35 ,421 ,20 ,1 ,0 ,1 ,0 
13,Alchemist,학파,0 ,<color=#EBEBEB>,"〔Energy Bolt Lv +1〕 @ Every time the character gains [5] levels, Energy Bolt Damage 〈3%〉 is 『added』",<color=#32FFE1>,Energy Bolt Lv +1,<color=#6EDCFF>,Decrease Energy Bolt Cooldown by 20%,<color=#6EDCFF>,Increase the number of Energy Bolts by 35%,<color=#FF76DE>,Increase Energy Bolt Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-16 ,1 ,1 ,0 ,1 ,0 ,-16 ,1 ,493 ,20 ,486 ,35 ,481 ,20 ,1 ,0 ,1 ,0 
14,Scholar,학파,0 ,<color=#EBEBEB>,"〔Start Level +3〕 @ Every time the character gains [1] level, All Magic Damage increases by 〈1%〉",<color=#EB96FF>,Doctor Lv +1,<color=#EBEBEB>,Retrieve 〈30%〉 more Mana when retrieving Mana.,<color=#EBEBEB>,〈50%〉 increased chance to have [4] Magic choices.,<color=#FF76DE>,Increase Mana Acquisition by 5% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,0 ,1 ,0 ,-316 ,1 ,61 ,30 ,58 ,50 ,38 ,5 ,1 ,0 ,1 ,0 
15,Witch,학파,0 ,<color=#EBEBEB>,"〔Lava Zone Lv +1〕 @ Every time the character gains [5] levels, Lava Zone Damage 〈3%〉 is 『added』",<color=#32FFE1>,Lava Zone Lv +1,<color=#6EDCFF>,Decrease Lava Zone Cooldown by 20%,<color=#6EDCFF>,Increase the number of Lava Zones by 1,<color=#FF76DE>,Increase Lava Zone Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-20 ,1 ,1 ,0 ,1 ,0 ,-20 ,1 ,590 ,20 ,583 ,1 ,581 ,20 ,1 ,0 ,1 ,0 
16,Electromancer,학파,0 ,<color=#EBEBEB>,"〔Electric Zone Lv +1〕 @ Every time the character gains [5] levels, Electric Zone Damage 〈3%〉 is 『added』",<color=#32FFE1>,Electric Zone Lv +1,<color=#6EDCFF>,Decrease Electric Zone Damage Interval by 20%,<color=#6EDCFF>,Increase Electric Zone Size by 25%,<color=#FF76DE>,Increase Electric Zone Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-8 ,1 ,1 ,0 ,1 ,0 ,-8 ,1 ,296 ,20 ,293 ,25 ,291 ,20 ,1 ,0 ,1 ,0 
17,Arbiter,학파,0 ,<color=#EBEBEB>,"〔Tsunami Lv +1〕 @ Every time the character gains [5] levels, Tsunami Damage 〈3%〉 is 『added』",<color=#32FFE1>,Tsunami Lv +1,<color=#6EDCFF>,Decrease Tsunami Cooldown by 20%,<color=#6EDCFF>,Increase the number of Tsunamis by 35%,<color=#FF76DE>,Increase Tsunami Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-9 ,1 ,1 ,0 ,1 ,0 ,-9 ,1 ,259 ,20 ,254 ,35 ,251 ,20 ,1 ,0 ,1 ,0 
18,Archmage,학파,0 ,<color=#EBEBEB>,〔Start Level +3〕 @ [Combination Magic] Damage increases by 〈50%〉,<color=#32FFE1>,Magic Circle Lv +1,<color=#EB96FF>,Silent Casting Lv +1,<color=#EBEBEB>,Increase [Combination Magic] Damage by 〈50%〉.,<color=#FF76DE>,Decrease All Magic Cooldown by 3% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,90 ,50 ,1 ,0 ,-19 ,1 ,-307 ,1 ,90 ,50 ,6 ,3 ,1 ,0 ,1 ,0 
19,Archaeologist,학파,0 ,<color=#EBEBEB>,〔Magic Bolt Lv +1〕 @ A [Treasure Chest] is created for every [20] Character levels.,<color=#32FFE1>,Explorer Lv +1,<color=#6EDCFF>,Increase Mana Acquisition by 10%,<color=#EBEBEB>,[Treasure Chests] are created 〈10%〉 more frequently.,<color=#FF76DE>,Increase Item Pickup Range by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,1 ,0 ,1 ,0 ,-38 ,1 ,38 ,10 ,127 ,-10 ,40 ,20 ,1 ,0 ,1 ,0 
20,Magician,학파,0 ,<color=#EBEBEB>,〔Magic Bolt Lv +1〕 @ 〈20%〉 increased chance for a Magic Bolt to turn into a [random projectile].,<color=#32FFE1>,Magic Bolt Lv +1,<color=#EBEBEB>,〈5%〉 increased chance for a Magic Bolt to be transformed into a [random projectile].,<color=#EBEBEB>,〈5%〉 increased chance for a Magic Bolt to be transformed into a [random projectile].,<color=#FF76DE>,Increase Critical Strike Rate by 3% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,168 ,20 ,1 ,0 ,-1 ,1 ,168 ,5 ,168 ,5 ,14 ,3 ,1 ,0 ,1 ,0 
21,Mage,학파,0 ,<color=#EBEBEB>,"〔Blizzard Lv +1〕 @ Every time the character gains [5] levels, Blizzard Damage 〈3%〉 is 『added』",<color=#32FFE1>,Blizzard Lv +1,<color=#6EDCFF>,Decrease Blizzard Cooldown by 20%,<color=#6EDCFF>,Increase the number of Blizzards by 35%,<color=#FF76DE>,Increase Blizzard Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-17 ,1 ,1 ,0 ,1 ,0 ,-17 ,1 ,519 ,20 ,514 ,35 ,511 ,20 ,1 ,0 ,1 ,0 
22,Battlemage,학파,0 ,<color=#EBEBEB>,"〔Flash Shock Lv +1〕 @ Every time the character gains [5] levels, Flash Shock Damage 〈3%〉 is 『added』",<color=#32FFE1>,Flash Shock Lv +1,<color=#6EDCFF>,Decrease Flash Shock Cooldown by 20%,<color=#6EDCFF>,Increase Flash Shock Size by 25%,<color=#FF76DE>,Increase Flash Shock Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-21 ,1 ,1 ,0 ,1 ,0 ,-21 ,1 ,609 ,20 ,606 ,25 ,601 ,20 ,1 ,0 ,1 ,0 
23,Warlord,학파,0 ,<color=#EBEBEB>,"〔Incineration Lv +1〕 @ Every time the character gains [5] levels, Incineration Damage 〈3%〉 is 『added』",<color=#32FFE1>,Incineration Lv +1,<color=#6EDCFF>,Decrease Incineration Cooldown by 20%,<color=#6EDCFF>,Increase Incineration Size by 25%,<color=#FF76DE>,Increase Incineration Damage by 20% (All Classes),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-15 ,1 ,1 ,0 ,1 ,0 ,-15 ,1 ,472 ,20 ,468 ,25 ,461 ,20 ,1 ,0 ,1 ,0 
24,Black Mage,학파,0 ,<color=#EBEBEB>,〔Magic Bolt Lv +1〕 @ 〈10%〉 chance to cause an [Explosion] when killing an enemy. @ 『(Explosion Damage is 75% of the enemy’s Max HP)』,<color=#32FFE1>,Arcane Effuse Lv +1,<color=#6EDCFF>,〈5%〉 increased chance for enemies to [explode] when killed,<color=#6EDCFF>,〈5%〉 increased chance for enemies to [explode] when killed,<color=#FF76DE>,Increase All Magic Size by 3% (All Classes),<color=#FFFFFF>,`,3,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,118 ,10 ,1 ,0 ,-35 ,1 ,118 ,5 ,118 ,5 ,8 ,3 ,1 ,0 ,1 ,0 
25,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
26,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
27,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
28,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
29,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
30,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
31,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
32,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
33,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
34,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
35,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
36,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
37,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
38,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
39,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
ID,이름,유형,요구레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과 설명줄 개수,특수값01,특수값02,특수값03,특수값04,특수값05,특수값06,특수값07,특수값08,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값
41,Wizard,실험체,800 ,<color=#FF76DE>,Increase Magic Bolt Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,151 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
42,Astronomer,실험체,800 ,<color=#1BA9E3>,Core Energy,<color=#FF76DE>,Increase Satellite Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,113 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,306 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
43,Cryomancer,실험체,800 ,<color=#1BA9E3>,Moon Crystal,<color=#FF76DE>,Increase Frost Nova Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,80 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,371 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
44,Shaman,실험체,800 ,<color=#1BA9E3>,Mjolnir,<color=#FF76DE>,Increase Thunderstorm Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,211 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
45,Warlock,실험체,800 ,<color=#1BA9E3>,Dimensional Gate,<color=#FF76DE>,Increase Meteor Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,321 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
46,Arcanist,실험체,800 ,<color=#1BA9E3>,Mana Ore,<color=#FF76DE>,Increase ATK by 2% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
47,Summoner,실험체,800 ,<color=#1BA9E3>,Magic Wand,<color=#FF76DE>,Increase Spirit Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,93 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,271 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
48,Bishop,실험체,800 ,<color=#1BA9E3>,Aegis,<color=#FF76DE>,Decrease Damage Taken by 2% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,108 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
49,Occultist,실험체,800 ,<color=#1BA9E3>,Otherworldly Tentacle,<color=#FF76DE>,Increase Arcane Ray Damage by 5% (All Classes),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,119 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,531 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
