ID,이름,개수,ID_01,ID_02,ID_03,ID_04,ID_05,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,시너지 고유값,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값
15,仲裁者,4 ,79 ,179 ,221 ,169 ,0 ,<color=#EB96FF>,所有魔法伤害量增幅 x1.25,<color=#FFFFFF>,`,<color=#FFFFFF>,`,25 ,1 ,0 ,1 ,0 ,1 ,0 
16,克洛诺斯,4 ,185 ,200 ,99 ,53 ,0 ,<color=#F5F5E1>,每有[3%]的所有魔法冷却缩减率，[攻击力]就会〈1%〉{增幅}。,<color=#64FF32>,所有魔法冷却时间减少5%,<color=#FFFFFF>,`,1 ,6 ,5 ,1 ,0 ,1 ,0 
17,君主,4 ,177 ,42 ,175 ,63 ,0 ,<color=#F5F5E1>,每持有一个[一般]神器，[攻击力]提高〈1%〉。,<color=#F5F5E1>,每持有一个[稀有]神器，[攻击力]提高〈3%〉。,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
18,建筑师,5 ,163 ,159 ,155 ,94 ,120 ,<color=#FF76DE>,攻击力增幅100%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,16 ,100 ,1 ,0 ,1 ,0 
19,巨作,5 ,66 ,84 ,195 ,116 ,167 ,<color=#F5F5E1>,{所有} [协同效应]〈条件〉《1》『达成。』,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
20,神之手,4 ,201 ,221 ,181 ,90 ,0 ,<color=#F5F5E1>,『##201##』的闪电合并为一并获得{强化}。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
21,圣骑士,4 ,94 ,108 ,104 ,54 ,0 ,<color=#F5F5E1>,处于[无敌状态]时，攻击力〈100%〉{增幅}。,<color=#64FF32>,受到的伤害量减少5%,<color=#FFFFFF>,`,100 ,23 ,5 ,1 ,0 ,1 ,0 
22,敏捷,4 ,204 ,116 ,41 ,48 ,0 ,<color=#F5F5E1>,[攻击力]根据『##204##』的效果〈提升〉& {增幅}。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
23,寻宝猎人,4 ,165 ,96 ,190 ,61 ,0 ,<color=#F5F5E1>,在随机位置生成〈2个〉[宝箱]。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,2 ,1 ,0 ,1 ,0 ,1 ,0 
24,血月,4 ,196 ,194 ,164 ,100 ,0 ,<color=#F5F5E1>,{狂怒符文}在未激活状态下也会生效， @ 激活状态下造成〈25%〉[追加伤害]。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,25 ,1 ,0 ,1 ,0 ,1 ,0 
25,伤心者,5 ,213 ,60 ,49 ,188 ,55 ,<color=#EB96FF>,暴击倍率 x1.25,<color=#FFFFFF>,`,<color=#FFFFFF>,`,25 ,1 ,0 ,1 ,0 ,1 ,0 
26,仙境,4 ,162 ,179 ,219 ,107 ,0 ,<color=#F5F5E1>,所有敌人与角色的[体型]缩小〈9%〉。,<color=#F5F5E1>,所有敌军[体力上限]减少〈9%〉。,<color=#FFFFFF>,`,0 ,33 ,-9 ,32 ,-9 ,54 ,-9 
27,宇宙恐怖,3 ,115 ,195 ,152 ,0 ,0 ,<color=#F5F5E1>,『##115##』的【减益效果】消除。,<color=#F5F5E1>,『##195##』的【减益效果】消除。,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
28,安卓人,3 ,215 ,166 ,52 ,0 ,0 ,<color=#F5F5E1>,『##215##』的【减益效果】消除。,<color=#64FF32>,攻击力增加30%,<color=#FFFFFF>,`,1 ,4 ,30 ,1 ,0 ,1 ,0 
29,重力,3 ,76 ,72 ,89 ,0 ,0 ,<color=#F5F5E1>,『##72##』的波动大幅扩张。,<color=#F5F5E1>,所有敌军的[移动速度]减少〈5%〉。,<color=#FFFFFF>,`,1 ,55 ,-5 ,1 ,0 ,1 ,0 
30,天才,4 ,155 ,217 ,82 ,184 ,0 ,<color=#F5F5E1>,超过最大等级后可应用的[追加等级]上限提高〈10〉。,<color=#64FF32>,法力获得量增加25%,<color=#FFFFFF>,`,0 ,43 ,10 ,38 ,25 ,1 ,0 
31,汇流,4 ,202 ,182 ,41 ,160 ,0 ,<color=#F5F5E1>,『##202##』的效果提升〈1.5倍〉。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
32,屠夫,4 ,111 ,164 ,47 ,170 ,0 ,<color=#F5F5E1>,对{Boss波次怪物}造成〈15%〉[追加伤害]。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,732 ,15 ,1 ,0 ,1 ,0 
33,吉尔伽美什,5 ,75 ,176 ,177 ,198 ,218 ,<color=#F5F5E1>,击杀[2500个]敌人时，触发{贪婪符文}效果。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,733 ,2500 ,1 ,0 ,1 ,0 
34,人造人,4 ,118 ,66 ,91 ,106 ,0 ,<color=#F5F5E1>,死亡时有〈30%〉概率{复活}。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,730 ,30 ,1 ,0 ,1 ,0 
35,经纪人,4 ,214 ,66 ,99 ,77 ,0 ,<color=#F5F5E1>,[商人]的{25%折扣商品}变为〈免费〉。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
36,安魂曲,4 ,87 ,193 ,110 ,172 ,0 ,<color=#F5F5E1>,通过『##193##』效果{即死}的敌人会增加『##87##』的层数。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
37,狂信者,3 ,216 ,115 ,154 ,0 ,0 ,<color=#F5F5E1>,『##154##』的效果提升〈2倍〉，触发速度提升〈2倍〉。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
38,美杜莎,4 ,102 ,216 ,108 ,88 ,0 ,<color=#F5F5E1>,根据目标身上的『##102##』层数造成[追加伤害]。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1 ,1 ,0 ,1 ,0 ,1 ,0 
39,支配者,4 ,168 ,186 ,56 ,173 ,0 ,<color=#F5F5E1>,每激活一个[组合魔法]，[组合魔法]伤害量增加〈25%〉。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,731 ,25 ,1 ,0 ,1 ,0 
40,炼金药水,3 ,73 ,71 ,65 ,0 ,0 ,<color=#F5F5E1>,『##65##』立即回复并使[冷却时间]减少〈20秒〉。,<color=#64FF32>,生命之珠恢复量增加50%,<color=#FFFFFF>,`,1 ,36 ,50 ,1 ,0 ,1 ,0 
41,治愈因子,3 ,91 ,106 ,51 ,0 ,0 ,<color=#F5F5E1>,『##106##』的[额外体力]也可转化为[每秒体力恢复]。,<color=#64FF32>,每秒体力恢复率增加0.5%,<color=#FFFFFF>,`,1 ,24 ,50 ,1 ,0 ,1 ,0 
42,蒸汽朋克,3 ,85 ,81 ,52 ,0 ,0 ,<color=#F5F5E1>,[所有神器冷却时间]减少〈12%〉。,<color=#64FF32>,所有魔法持续时间增加12%,<color=#FFFFFF>,`,0 ,110 ,-12 ,10 ,12 ,1 ,0 
43,宁芙,4 ,124 ,125 ,126 ,127 ,0 ,<color=#6EDCFF>,所有魔法伤害量增加100%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,17 ,100 ,1 ,0 ,1 ,0 
44,混沌,4 ,83 ,187 ,156 ,183 ,0 ,<color=#F5F5E1>,由『##83##』触发的魔法造成〈2倍〉伤害。,<color=#FFFFFF>,`,<color=#FFFFFF>,`,100 ,1 ,0 ,1 ,0 ,1 ,0 
45,精灵,4 ,207 ,206 ,112 ,175 ,0 ,<color=#F5F5E1>,击杀一般敌人时有几率掉落[大型法力球]。,<color=#64FF32>,法力获得量增加10%,<color=#FFFFFF>,`,1 ,38 ,10 ,1 ,0 ,1 ,0 
46,战争机器,4 ,171 ,123 ,120 ,52 ,0 ,<color=#F5F5E1>,『##171##』的堆叠立即达到最大。,<color=#64FF32>,攻击力增加20%,<color=#FFFFFF>,`,1 ,4 ,20 ,1 ,0 ,1 ,0 
47,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
48,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
49,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
50,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
51,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
52,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
53,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
54,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
55,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
56,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
57,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
58,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
59,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
60,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
61,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
62,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
63,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
64,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
65,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
66,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
67,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
68,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
69,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
70,精通 : 魔力弹,4 ,209 ,97 ,128 ,210 ,0 ,<color=#6EDCFF>,魔力弹伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,151 ,50 ,1 ,0 ,1 ,0 
71,精通 : 火焰球,3 ,138 ,151 ,132 ,0 ,0 ,<color=#6EDCFF>,火焰球伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,181 ,50 ,1 ,0 ,1 ,0 
72,精通 : 精灵,4 ,93 ,97 ,210 ,135 ,0 ,<color=#6EDCFF>,精灵伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,271 ,50 ,1 ,0 ,1 ,0 
73,精通 : 卫星,4 ,147 ,113 ,46 ,136 ,0 ,<color=#6EDCFF>,卫星伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,306 ,50 ,1 ,0 ,1 ,0 
74,精通 : 凛霜,3 ,80 ,220 ,134 ,0 ,0 ,<color=#6EDCFF>,凛霜伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,371 ,50 ,1 ,0 ,1 ,0 
75,精通 : 落雷,3 ,139 ,125 ,133 ,0 ,0 ,<color=#6EDCFF>,落雷伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,211 ,50 ,1 ,0 ,1 ,0 
76,精通 : 导电地带,3 ,205 ,46 ,130 ,0 ,0 ,<color=#6EDCFF>,导电地带伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,291 ,50 ,1 ,0 ,1 ,0 
77,精通 : 海啸,3 ,146 ,208 ,126 ,0 ,0 ,<color=#6EDCFF>,海啸伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,251 ,50 ,1 ,0 ,1 ,0 
78,精通 : 陨石坠落,3 ,140 ,151 ,129 ,0 ,0 ,<color=#6EDCFF>,陨石坠落伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,321 ,50 ,1 ,0 ,1 ,0 
79,精通 : 旋风,3 ,141 ,126 ,58 ,0 ,0 ,<color=#6EDCFF>,旋风伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,391 ,50 ,1 ,0 ,1 ,0 
80,精通 : 电气冲击,3 ,142 ,125 ,133 ,0 ,0 ,<color=#6EDCFF>,电气冲击伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,421 ,50 ,1 ,0 ,1 ,0 
81,精通 : 焚烧,3 ,144 ,212 ,132 ,0 ,0 ,<color=#6EDCFF>,焚烧伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,461 ,50 ,1 ,0 ,1 ,0 
82,精通 : 能量弹,3 ,143 ,161 ,131 ,0 ,0 ,<color=#6EDCFF>,能量弹伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,481 ,50 ,1 ,0 ,1 ,0 
83,精通 : 暴风雪,3 ,145 ,220 ,134 ,0 ,0 ,<color=#6EDCFF>,暴风雪伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,511 ,50 ,1 ,0 ,1 ,0 
84,精通 : 幻视光线,3 ,119 ,161 ,137 ,0 ,0 ,<color=#6EDCFF>,幻视光线伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,531 ,50 ,1 ,0 ,1 ,0 
85,精通 : 熔岩地带,3 ,148 ,208 ,212 ,0 ,0 ,<color=#6EDCFF>,熔岩地带伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,581 ,50 ,1 ,0 ,1 ,0 
86,精通 : 闪光冲击,3 ,150 ,208 ,125 ,0 ,0 ,<color=#6EDCFF>,闪光冲击伤害量增加50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,601 ,50 ,1 ,0 ,1 ,0 
87,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
88,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
89,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
90,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
91,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
92,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
93,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
94,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
95,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
96,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
97,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
98,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
99,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
100,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
