ID,이름,개수,ID_01,ID_02,ID_03,ID_04,ID_05,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,시너지 고유값,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값
47,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
48,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
49,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
50,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
51,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
52,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
53,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
54,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
55,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
56,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
57,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
58,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
59,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
60,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
61,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
62,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
63,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
64,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
65,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
66,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
67,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
68,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
69,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
70,Mastery : Magic Bolt,4 ,209 ,97 ,128 ,210 ,0 ,<color=#6EDCFF>,Increase Magic Bolt Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,151 ,50 ,1 ,0 ,1 ,0 
71,Mastery : Fireball,3 ,138 ,151 ,132 ,0 ,0 ,<color=#6EDCFF>,Increase Fireball Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,181 ,50 ,1 ,0 ,1 ,0 
72,Mastery : Spirit,4 ,93 ,97 ,210 ,135 ,0 ,<color=#6EDCFF>,Increase Spirit Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,271 ,50 ,1 ,0 ,1 ,0 
73,Mastery : Satellite,4 ,147 ,113 ,46 ,136 ,0 ,<color=#6EDCFF>,Increase Satellite Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,306 ,50 ,1 ,0 ,1 ,0 
74,Mastery : Frost Nova,3 ,80 ,220 ,134 ,0 ,0 ,<color=#6EDCFF>,Increase Frost Nova Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,371 ,50 ,1 ,0 ,1 ,0 
75,Mastery : Thunderstorm,3 ,139 ,125 ,133 ,0 ,0 ,<color=#6EDCFF>,Increase Thunderstorm Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,211 ,50 ,1 ,0 ,1 ,0 
76,Mastery : Electric Zone,3 ,205 ,46 ,130 ,0 ,0 ,<color=#6EDCFF>,Increase Electric Zone Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,291 ,50 ,1 ,0 ,1 ,0 
77,Mastery : Tsunami,3 ,146 ,208 ,126 ,0 ,0 ,<color=#6EDCFF>,Increase Tsunami Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,251 ,50 ,1 ,0 ,1 ,0 
78,Mastery : Meteor,3 ,140 ,151 ,129 ,0 ,0 ,<color=#6EDCFF>,Increase Meteor Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,321 ,50 ,1 ,0 ,1 ,0 
79,Mastery : Cyclone,3 ,141 ,126 ,58 ,0 ,0 ,<color=#6EDCFF>,Increase Cyclone Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,391 ,50 ,1 ,0 ,1 ,0 
80,Mastery : Electric Shock,3 ,142 ,125 ,133 ,0 ,0 ,<color=#6EDCFF>,Increase Electric Shock Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,421 ,50 ,1 ,0 ,1 ,0 
81,Mastery : Incineration,3 ,144 ,212 ,132 ,0 ,0 ,<color=#6EDCFF>,Increase Incineration Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,461 ,50 ,1 ,0 ,1 ,0 
82,Mastery : Energy Bolt,3 ,143 ,161 ,131 ,0 ,0 ,<color=#6EDCFF>,Increase Energy Bolt Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,481 ,50 ,1 ,0 ,1 ,0 
83,Mastery : Blizzard,3 ,145 ,220 ,134 ,0 ,0 ,<color=#6EDCFF>,Increase Blizzard Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,511 ,50 ,1 ,0 ,1 ,0 
84,Mastery : Arcane Ray,3 ,119 ,161 ,137 ,0 ,0 ,<color=#6EDCFF>,Increase Arcane Ray Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,531 ,50 ,1 ,0 ,1 ,0 
85,Mastery : Lava Zone,3 ,148 ,208 ,212 ,0 ,0 ,<color=#6EDCFF>,Increase Lava Zone Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,581 ,50 ,1 ,0 ,1 ,0 
86,Mastery : Flash Shock,3 ,150 ,208 ,125 ,0 ,0 ,<color=#6EDCFF>,Increase Flash Shock Damage by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,601 ,50 ,1 ,0 ,1 ,0 
87,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
88,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
89,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
90,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
91,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
92,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
93,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
94,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
95,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
96,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
97,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
98,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
99,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
100,`,0 ,0 ,0 ,0 ,0 ,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,0 ,1 ,0 ,1 ,0 ,1 ,0 
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
