ID,이름,유형,요구레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과 설명줄 개수,특수값01,특수값02,특수값03,특수값04,특수값05,특수값06,특수값07,특수값08,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값
10,ドルイド,학파,0 ,<color=#EBEBEB>,〔つむじ風Lv +1〕 @ キャラクターレベルが[5]上がるたびにつむじ風のダメージ量〈3%〉『追加』,<color=#32FFE1>,つむじ風 Lv +1,<color=#6EDCFF>,つむじ風のクールタイム20%減少,<color=#6EDCFF>,つむじ風の数1増加,<color=#FF76DE>,つむじ風のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-12 ,1 ,1 ,0 ,1 ,0 ,-12 ,1 ,406 ,20 ,393 ,1 ,391 ,20 ,1 ,0 ,1 ,0 
11,火炎術師,학파,0 ,<color=#EBEBEB>,〔ファイアーボールLv +1〕 @ キャラクターレベルが[5]上がるたびにファイアーボールのダメージ量〈3%〉『追加』,<color=#32FFE1>,ファイアーボール Lv +1,<color=#6EDCFF>,ファイアーボールのクールタイム20%減少,<color=#6EDCFF>,ファイアーボールの数1増加,<color=#FF76DE>,ファイアーボールのダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,1 ,0 ,1 ,0 ,-2 ,1 ,194 ,20 ,184 ,1 ,181 ,20 ,1 ,0 ,1 ,0 
12,ソーサラー,학파,0 ,<color=#EBEBEB>,〔電気ショックLv +1〕 @ キャラクターレベルが[5]上がるたびに電気ショックのダメージ量〈3%〉『追加』,<color=#32FFE1>,電気ショック Lv +1,<color=#6EDCFF>,電気ショックのクールタイム20%減少,<color=#6EDCFF>,電気ショックの数35%増加,<color=#FF76DE>,電気ショックのダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-13 ,1 ,1 ,0 ,1 ,0 ,-13 ,1 ,431 ,20 ,426 ,35 ,421 ,20 ,1 ,0 ,1 ,0 
13,錬金術師,학파,0 ,<color=#EBEBEB>,〔エネルギー弾Lv +1〕 @ キャラクターレベルが[5]上がるたびにエネルギー弾のダメージ量〈3%〉『追加』,<color=#32FFE1>,エネルギー弾 Lv +1,<color=#6EDCFF>,エネルギー弾のクールタイム20%減少,<color=#6EDCFF>,エネルギー弾の数35%増加,<color=#FF76DE>,エネルギー弾のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-16 ,1 ,1 ,0 ,1 ,0 ,-16 ,1 ,493 ,20 ,486 ,35 ,481 ,20 ,1 ,0 ,1 ,0 
14,学者,학파,0 ,<color=#EBEBEB>,〔初期レベル3増加〕 @ キャラクターレベルが[1]上がるたびにすべての魔法のダメージ量が〈1%〉増加,<color=#EB96FF>,博士 Lv +1,<color=#EBEBEB>,マナ回収選択肢の効果量〈30%〉増加,<color=#EBEBEB>,魔法の選択肢が[4個]になる確率が〈50%〉増加する。,<color=#FF76DE>,マナ獲得量5%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,0 ,1 ,0 ,-316 ,1 ,61 ,30 ,58 ,50 ,38 ,5 ,1 ,0 ,1 ,0 
15,魔女,학파,0 ,<color=#EBEBEB>,〔熔岩地帯Lv +1〕 @ キャラクターレベルが[5]上がるたびに熔岩地帯のダメージ量〈3%〉『追加』,<color=#32FFE1>,熔岩地帯 Lv +1,<color=#6EDCFF>,熔岩地帯のクールタイム20%減少,<color=#6EDCFF>,熔岩地帯の数1増加,<color=#FF76DE>,熔岩地帯のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-20 ,1 ,1 ,0 ,1 ,0 ,-20 ,1 ,590 ,20 ,583 ,1 ,581 ,20 ,1 ,0 ,1 ,0 
16,電荷術師,학파,0 ,<color=#EBEBEB>,〔感電地帯Lv +1〕 @ キャラクターレベルが[5]上がるたびに感電地帯のダメージ量〈3%〉『追加』,<color=#32FFE1>,感電地帯 Lv +1,<color=#6EDCFF>,感電地帯のダメージ発生間隔20%減少,<color=#6EDCFF>,感電地帯の大きさ25%増加,<color=#FF76DE>,感電地帯のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-8 ,1 ,1 ,0 ,1 ,0 ,-8 ,1 ,296 ,20 ,293 ,25 ,291 ,20 ,1 ,0 ,1 ,0 
17,調律者,학파,0 ,<color=#EBEBEB>,〔津波Lv +1〕 @ キャラクターレベルが[5]上がるたびに津波のダメージ量〈3%〉『追加』,<color=#32FFE1>,津波 Lv +1,<color=#6EDCFF>,津波のクールタイム20%減少,<color=#6EDCFF>,津波の数35%増加,<color=#FF76DE>,津波のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-9 ,1 ,1 ,0 ,1 ,0 ,-9 ,1 ,259 ,20 ,254 ,35 ,251 ,20 ,1 ,0 ,1 ,0 
18,大魔法使い,학파,0 ,<color=#EBEBEB>,〔初期レベル3増加〕 @ [組み合わせ魔法]のダメージ量が〈50%〉増加する。,<color=#32FFE1>,魔法陣 Lv +1,<color=#EB96FF>,無言詠唱 Lv +1,<color=#EBEBEB>,[融合魔法]のダメージ量が〈50%〉増加する。,<color=#FF76DE>,すべての魔法のクールタイム3%減少 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3 ,90 ,50 ,1 ,0 ,-19 ,1 ,-307 ,1 ,90 ,50 ,6 ,3 ,1 ,0 ,1 ,0 
19,考古学者,학파,0 ,<color=#EBEBEB>,〔魔力弾Lv +1〕 @ キャラクターレベルが[20]上がるたびに近くに[宝箱]が生成される,<color=#32FFE1>,探索 Lv +1,<color=#6EDCFF>,マナ獲得量10%増加,<color=#EBEBEB>,[宝箱]のドロップ頻度が〈10%〉増加,<color=#FF76DE>,アイテム獲得半径20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,1 ,0 ,1 ,0 ,-38 ,1 ,38 ,10 ,127 ,-10 ,40 ,20 ,1 ,0 ,1 ,0 
20,魔術師,학파,0 ,<color=#EBEBEB>,〔魔力弾Lv +1〕 @ 魔力弾が[ランダムな投射体]に変わる確率が〈20%〉増加,<color=#32FFE1>,魔力弾 Lv +1,<color=#EBEBEB>,魔力弾が[ランダムな投射体]に変わる確率〈5%〉増加,<color=#EBEBEB>,魔力弾が[ランダムな投射体]に変わる確率〈5%〉増加,<color=#FF76DE>,クリティカル率3%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,168 ,20 ,1 ,0 ,-1 ,1 ,168 ,5 ,168 ,5 ,14 ,3 ,1 ,0 ,1 ,0 
21,メイジ,학파,0 ,<color=#EBEBEB>,〔吹雪Lv +1〕 @ キャラクターレベルが[5]上がるたびに吹雪のダメージ量〈3%〉『追加』,<color=#32FFE1>,吹雪 Lv +1,<color=#6EDCFF>,吹雪のクールタイム20%減少,<color=#6EDCFF>,吹雪の数35%増加,<color=#FF76DE>,吹雪のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-17 ,1 ,1 ,0 ,1 ,0 ,-17 ,1 ,519 ,20 ,514 ,35 ,511 ,20 ,1 ,0 ,1 ,0 
22,戦闘魔法使い,학파,0 ,<color=#EBEBEB>,〔閃光ショックLv +1〕 @ キャラクターレベルが[5]上がるたびに閃光ショックのダメージ量〈3%〉『追加』,<color=#32FFE1>,閃光ショック Lv +1,<color=#6EDCFF>,閃光ショックのクールタイム20%減少,<color=#6EDCFF>,閃光ショックの大きさ25%増加,<color=#FF76DE>,閃光ショックのダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-21 ,1 ,1 ,0 ,1 ,0 ,-21 ,1 ,609 ,20 ,606 ,25 ,601 ,20 ,1 ,0 ,1 ,0 
23,ウォーロード,학파,0 ,<color=#EBEBEB>,〔焼却Lv +1〕 @ キャラクターレベルが[5]上がるたびに焼却のダメージ量〈3%〉『追加』,<color=#32FFE1>,焼却 Lv +1,<color=#6EDCFF>,焼却のクールタイム20%減少,<color=#6EDCFF>,焼却の大きさ25%増加,<color=#FF76DE>,焼却のダメージ量20%増加 (全クラス適用),<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-15 ,1 ,1 ,0 ,1 ,0 ,-15 ,1 ,472 ,20 ,468 ,25 ,461 ,20 ,1 ,0 ,1 ,0 
24,黒魔法使い,학파,0 ,<color=#EBEBEB>,〔魔力弾Lv +1〕 @ 敵を倒した時、〈10%〉の確率で[爆発]を起こす @ 『(爆発ダメージ量は敵の最大HPの75%)』,<color=#32FFE1>,魔力発散 Lv +1,<color=#6EDCFF>,敵を倒した時の[爆発]確率〈5%〉増加,<color=#6EDCFF>,敵を倒した時の[爆発]確率〈5%〉増加,<color=#FF76DE>,すべての魔法の大きさ3%増加 (全クラス適用),<color=#FFFFFF>,`,3,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,1 ,118 ,10 ,1 ,0 ,-35 ,1 ,118 ,5 ,118 ,5 ,8 ,3 ,1 ,0 ,1 ,0 
25,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
26,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
27,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
28,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
29,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
30,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
31,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
32,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
33,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
34,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
35,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
36,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
37,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
38,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
39,`,`,0 ,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
ID,이름,유형,요구레벨,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과 설명줄 개수,특수값01,특수값02,특수값03,특수값04,특수값05,특수값06,특수값07,특수값08,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값
41,魔法使い,실험체,800 ,<color=#FF76DE>,魔力弾のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,151 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
42,天文学者,실험체,800 ,<color=#1BA9E3>,コアエネルギー,<color=#FF76DE>,衛星のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,113 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,306 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
43,氷結師,실험체,800 ,<color=#1BA9E3>,ムーンクリスタル,<color=#FF76DE>,霜柱のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,80 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,371 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
44,呪術師,실험체,800 ,<color=#1BA9E3>,ミョルニル,<color=#FF76DE>,落雷のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,139 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,211 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
45,ウォーロック,실험체,800 ,<color=#1BA9E3>,次元の扉,<color=#FF76DE>,隕石落下のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,321 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
46,魔道学者,실험체,800 ,<color=#1BA9E3>,魔晶石,<color=#FF76DE>,攻撃力2%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,56 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
47,召喚士,실험체,800 ,<color=#1BA9E3>,ワンド,<color=#FF76DE>,精霊のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,93 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,271 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
48,ビショップ,실험체,800 ,<color=#1BA9E3>,イージス,<color=#FF76DE>,受けるダメージ量2%減少 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,108 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
49,神秘術師,실험체,800 ,<color=#1BA9E3>,異界の触手,<color=#FF76DE>,ビジョン光線のダメージ量5%増加 (全クラス適用),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,119 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,531 ,5 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 
